Time,Latitude,Longitude,Depth(km),Magnitude,Location
2022-02-13T13:54:51.966Z,61.49,-140.65,10.0,3.3,"121 km E of McCarthy, Alaska"
2022-02-13T13:38:35.865Z,-20.37,-178.1,542.68,4.0,Fiji region
2022-02-13T13:35:47.420Z,19.09,-66.35,23.0,3.48,"69 km N of Brenas, Puerto Rico"
2022-02-13T13:14:37.946Z,42.07,145.43,10.0,4.3,"Hokkaido, Japan region"
2022-02-13T13:05:50.909Z,55.13,-163.48,181.07,2.7,"31 km N of False Pass, Alaska"
2022-02-13T12:59:18.729Z,31.67,-104.39,5.49,2.6,"55 km S of Whites City, New Mexico"
2022-02-13T12:31:33.710Z,19.08,-66.37,35.81,3.26,"68 km N of Brenas, Puerto Rico"
2022-02-13T12:28:32.360Z,19.1,-66.4,21.0,3.47,"69 km N of Brenas, Puerto Rico"
2022-02-13T12:10:42.060Z,19.07,-66.41,31.0,3.5,"66 km N of Brenas, Puerto Rico"
2022-02-13T11:53:09.447Z,42.32,144.6,42.03,4.3,"75 km SSE of Kushiro, Japan"
2022-02-13T11:39:47.048Z,57.56,-33.03,10.0,4.4,Reykjanes Ridge
2022-02-13T11:15:58.486Z,31.68,-104.37,6.16,2.8,"55 km S of Whites City, New Mexico"
2022-02-13T11:05:37.351Z,31.67,-104.38,7.29,3.0,"55 km S of Whites City, New Mexico"
2022-02-13T11:03:32.274Z,31.68,-104.37,6.26,3.0,"55 km S of Whites City, New Mexico"
2022-02-13T11:02:15.597Z,31.67,-104.39,7.42,4.2,"55 km S of Whites City, New Mexico"
2022-02-13T10:45:49.724Z,-44.06,168.67,10.0,4.7,"80 km NNW of Wanaka, New Zealand"
2022-02-13T10:41:01.908Z,54.48,-159.69,28.78,2.7,"108 km SSE of Sand Point, Alaska"
2022-02-13T10:19:10.651Z,12.64,144.34,42.27,4.3,"77 km SSW of Merizo Village, Guam"
2022-02-13T10:14:16.202Z,50.84,-173.37,10.0,3.8,"161 km SSE of Atka, Alaska"
2022-02-13T10:12:18.645Z,6.0,125.59,84.83,4.5,"8 km WNW of Culaman, Philippines"
2022-02-13T10:09:41.571Z,61.5,-140.67,5.94,2.6,"120 km E of McCarthy, Alaska"
2022-02-13T10:02:25.568Z,57.49,-33.09,10.0,4.9,Reykjanes Ridge
2022-02-13T10:00:29.355Z,57.48,-33.23,10.0,4.8,Reykjanes Ridge
2022-02-13T09:55:57.388Z,54.44,-159.69,25.91,3.0,"112 km SSE of Sand Point, Alaska"
2022-02-13T08:21:47.647Z,0.93,126.26,38.1,5.7,"125 km W of Ternate, Indonesia"
2022-02-13T07:59:29.056Z,-7.95,122.35,10.0,4.5,"75 km NNE of Maumere, Indonesia"
2022-02-13T07:46:47.819Z,51.48,-178.77,73.65,2.5,"154 km WSW of Adak, Alaska"
2022-02-13T07:43:02.520Z,19.2,-155.39,31.82,3.34,"9 km E of P?hala, Hawaii"
2022-02-13T07:40:46.485Z,52.8,-166.74,10.0,3.4,"120 km S of Unalaska, Alaska"
2022-02-13T07:40:22.952Z,-29.27,179.69,462.21,4.2,Kermadec Islands region
2022-02-13T07:06:05.599Z,44.63,149.06,35.0,4.7,"114 km SE of Kuril’sk, Russia"
2022-02-13T07:05:48.677Z,-19.95,-177.38,548.19,4.1,"262 km WNW of Haveluloto, Tonga"
2022-02-13T06:54:10.398Z,-56.12,-27.89,98.25,5.3,South Sandwich Islands region
2022-02-13T06:50:33.361Z,42.44,144.16,45.77,4.9,"62 km SSW of Kushiro, Japan"
2022-02-13T06:37:15.859Z,52.1,-179.37,185.53,3.5,"189 km W of Adak, Alaska"
2022-02-13T06:31:25.509Z,-28.88,-177.17,27.57,4.3,Kermadec Islands region
2022-02-13T06:09:07.967Z,2.74,126.38,62.85,4.3,"208 km NE of Laikit, Laikit II (Dimembe), Indonesia"
2022-02-13T05:39:38.880Z,52.35,-170.68,10.0,2.9,"139 km WSW of Nikolski, Alaska"
2022-02-13T05:38:05.231Z,54.62,-162.24,55.88,2.8,"49 km S of King Cove, Alaska"
2022-02-13T05:11:52.128Z,31.67,-104.38,7.19,3.5,"56 km S of Whites City, New Mexico"
2022-02-13T05:10:28.356Z,31.67,-104.38,7.62,3.7,"55 km S of Whites City, New Mexico"
2022-02-13T04:43:34.127Z,13.96,-91.81,34.92,4.8,"38 km SSE of Champerico, Guatemala"
2022-02-13T04:37:36.101Z,52.46,-170.83,10.0,2.5,"143 km WSW of Nikolski, Alaska"
2022-02-13T04:36:28.471Z,1.51,-97.39,10.0,4.3,west of the Galapagos Islands
2022-02-13T04:36:17.787Z,19.13,121.17,28.22,5.5,"57 km N of Namuac, Philippines"
2022-02-13T04:31:19.688Z,-21.33,-68.66,125.42,4.5,"127 km NNE of Calama, Chile"
2022-02-13T04:28:29.966Z,1.95,-97.89,10.0,4.8,west of the Galapagos Islands
2022-02-13T04:01:23.810Z,31.67,-104.38,7.26,2.9,"55 km S of Whites City, New Mexico"
2022-02-13T03:44:11.712Z,3.21,126.21,81.96,4.4,"235 km NE of Laikit, Laikit II (Dimembe), Indonesia"
2022-02-13T03:42:48.667Z,43.45,-127.06,10.0,3.2,"218 km W of Bandon, Oregon"
2022-02-13T03:18:14.296Z,-30.53,-178.79,135.9,4.8,"Kermadec Islands, New Zealand"
2022-02-13T02:15:21.182Z,-25.31,-178.76,365.8,4.9,south of the Fiji Islands
2022-02-13T01:22:32.845Z,-8.3,121.55,200.95,4.2,"61 km NNW of Ende, Indonesia"
2022-02-13T00:58:38.614Z,56.95,-152.81,4.2,3.0,"41 km SE of Old Harbor, Alaska"
2022-02-13T00:00:47.932Z,18.98,145.82,117.42,4.7,"Pagan region, Northern Mariana Islands"
2022-02-12T23:30:34.206Z,-53.26,-46.11,10.0,4.7,South Atlantic Ocean
2022-02-12T23:22:24.904Z,-20.49,-175.5,10.0,4.9,"78 km NNW of Nuku‘alofa, Tonga"
2022-02-12T22:49:44.637Z,-5.66,154.52,91.46,5.0,"129 km NW of Panguna, Papua New Guinea"
2022-02-12T22:40:36.391Z,-57.88,-25.46,35.0,4.5,South Sandwich Islands region
2022-02-12T22:08:57.795Z,-5.66,154.5,103.61,4.2,"131 km NW of Panguna, Papua New Guinea"
2022-02-12T21:42:53.736Z,58.53,-155.54,140.3,2.8,"67 km ESE of King Salmon, Alaska"
2022-02-12T20:48:54.019Z,-0.49,-19.99,10.0,5.5,central Mid-Atlantic Ridge
2022-02-12T20:34:49.424Z,-25.12,-13.61,10.0,4.6,southern Mid-Atlantic Ridge
2022-02-12T20:09:41.897Z,43.59,-105.25,0.0,3.2,"26 km SE of Wright, Wyoming"
2022-02-12T19:27:30.595Z,-62.57,-158.06,10.0,4.7,Pacific-Antarctic Ridge
2022-02-12T18:23:06.618Z,50.44,-174.89,10.0,2.9,"200 km SE of Adak, Alaska"
2022-02-12T18:10:04.482Z,61.95,-149.62,5.88,2.9,"26 km SSE of Susitna North, Alaska"
2022-02-12T18:04:49.886Z,35.46,70.6,83.92,4.6,"29 km W of P?r?n, Afghanistan"
2022-02-12T17:13:27.894Z,-29.61,-177.07,22.47,4.9,"Kermadec Islands, New Zealand"
2022-02-12T16:55:53.594Z,39.48,-119.14,8.6,2.5,"10 km NE of Silver Springs, Nevada"
2022-02-12T16:34:30.921Z,43.75,-105.37,0.0,3.0,"9 km E of Wright, Wyoming"
2022-02-12T16:34:12.679Z,52.14,-168.04,10.0,2.8,"105 km SSE of Nikolski, Alaska"
2022-02-12T16:06:14.054Z,60.9,-147.63,28.7,3.0,"51 km W of Tatitlek, Alaska"
2022-02-12T15:33:26.580Z,19.41,-155.65,0.28,2.94,"23 km ESE of Honaunau-Napoopoo, Hawaii"
2022-02-12T15:13:18.125Z,0.9,97.47,39.52,4.3,"157 km SSW of Singkil, Indonesia"
2022-02-12T15:06:44.397Z,60.93,-151.37,84.5,3.0,"20 km SW of Tyonek, Alaska"
2022-02-12T14:48:44.205Z,51.09,-179.95,35.0,2.7,"246 km WSW of Adak, Alaska"
2022-02-12T14:27:57.084Z,-0.44,-19.78,10.0,5.0,central Mid-Atlantic Ridge
2022-02-12T13:59:11.661Z,51.17,178.86,35.0,2.8,"Rat Islands, Aleutian Islands, Alaska"
2022-02-12T13:52:00.575Z,51.07,178.8,35.0,3.8,"Rat Islands, Aleutian Islands, Alaska"
2022-02-12T13:42:48.769Z,-29.94,-176.43,35.0,4.4,Kermadec Islands region
2022-02-12T13:30:49.086Z,33.66,-111.11,4.71,2.5,"2 km ESE of Roosevelt, Arizona"
2022-02-12T13:11:17.693Z,51.04,178.82,35.0,4.2,"Rat Islands, Aleutian Islands, Alaska"
2022-02-12T13:10:10.610Z,37.17,138.13,201.85,4.1,"9 km WNW of J?etsu, Japan"
2022-02-12T12:54:44.090Z,19.4,-67.4,10.0,3.81,"104 km NNW of San Antonio, Puerto Rico"
2022-02-12T12:53:22.475Z,40.56,-127.48,10.0,3.0,"272 km W of Ferndale, California"
2022-02-12T12:43:35.190Z,17.94,-67.09,11.41,2.58,"5 km SW of La Parguera, Puerto Rico"
2022-02-12T12:33:22.855Z,54.4,-159.82,19.77,2.7,"112 km SSE of Sand Point, Alaska"
2022-02-12T12:00:00.986Z,-48.05,31.47,10.0,4.5,south of Africa
2022-02-12T11:50:01.271Z,31.67,-104.39,5.64,2.8,"55 km S of Whites City, New Mexico"
2022-02-12T11:47:18.545Z,-59.51,-25.76,26.91,4.6,South Sandwich Islands region
2022-02-12T11:05:13.479Z,-19.75,-177.31,528.77,4.3,"268 km NW of Haveluloto, Tonga"
2022-02-12T10:55:35.639Z,-18.36,-174.31,189.83,4.3,"46 km NW of Neiafu, Tonga"
2022-02-12T10:53:26.276Z,51.94,-175.88,151.32,2.6,"52 km E of Adak, Alaska"
2022-02-12T10:50:23.937Z,36.39,71.28,120.21,4.2,"39 km SW of Ashk?sham, Afghanistan"
2022-02-12T10:25:54.295Z,51.85,-175.5,174.78,2.5,"77 km E of Adak, Alaska"
2022-02-12T10:13:05.923Z,-10.43,-13.32,10.0,4.7,Ascension Island region
2022-02-12T09:17:29.432Z,0.32,96.38,10.0,4.5,"238 km S of Sinabang, Indonesia"
2022-02-12T08:25:10.693Z,3.36,126.63,35.0,4.6,"236 km NW of Tobelo, Indonesia"
2022-02-12T07:30:38.590Z,19.65,-64.43,58.0,3.84,"151 km NNE of Cruz Bay, U.S. Virgin Islands"
2022-02-12T06:36:25.238Z,-3.5,143.89,10.0,5.0,"29 km ENE of Wewak, Papua New Guinea"
2022-02-12T05:55:03.977Z,51.37,-176.33,35.0,2.9,"60 km SSE of Adak, Alaska"
2022-02-12T05:43:09.659Z,53.86,-164.96,72.08,2.8,"61 km ESE of Akutan, Alaska"
2022-02-12T05:30:39.982Z,-20.39,-177.49,486.72,4.3,"251 km WNW of Haveluloto, Tonga"
2022-02-12T04:33:04.957Z,-9.85,160.23,33.54,5.0,"55 km SSE of Honiara, Solomon Islands"
2022-02-12T04:07:58.279Z,-23.48,-175.75,10.0,4.9,"251 km SSW of ‘Ohonua, Tonga"
2022-02-12T03:48:00.444Z,-7.31,155.93,35.0,4.2,"120 km SSE of Panguna, Papua New Guinea"
2022-02-12T03:45:49.240Z,19.41,-155.26,13.1,2.73,"4 km SW of Volcano, Hawaii"
2022-02-12T03:39:25.903Z,17.58,-101.76,10.0,4.2,"16 km SW of Ixtapa, Mexico"
2022-02-12T03:13:42.080Z,37.74,-122.15,3.84,3.24,"2km NNE of San Leandro, CA"
2022-02-12T03:10:51.361Z,-23.72,-175.18,10.0,4.9,"264 km S of ‘Ohonua, Tonga"
2022-02-12T03:09:33.483Z,23.93,122.36,10.0,4.4,"76 km E of Hualien City, Taiwan"
2022-02-12T03:04:28.109Z,52.57,-167.88,40.83,4.0,"77 km ESE of Nikolski, Alaska"
2022-02-12T01:50:42.223Z,-23.87,-176.08,58.65,4.6,south of the Fiji Islands
2022-02-12T00:41:07.276Z,20.13,121.39,26.22,5.2,"70 km WSW of Basco, Philippines"
2022-02-12T00:26:19.710Z,40.37,-125.44,22.09,3.93,"98km W of Petrolia, CA"
2022-02-11T23:47:45.455Z,-15.05,168.11,10.0,4.9,"111 km E of Port-Olry, Vanuatu"
2022-02-11T22:30:21.677Z,51.17,179.32,26.83,2.7,"291 km WSW of Adak, Alaska"
2022-02-11T21:55:27.890Z,-59.15,-23.88,10.0,4.7,South Sandwich Islands region
2022-02-11T21:45:11.811Z,-17.51,-178.36,550.57,4.4,"253 km ENE of Levuka, Fiji"
2022-02-11T21:43:30.321Z,51.96,178.18,10.0,3.2,"Rat Islands, Aleutian Islands, Alaska"
2022-02-11T21:35:00.351Z,59.43,-135.99,5.7,2.7,"2 km ENE of Covenant Life, Alaska"
2022-02-11T20:14:31.586Z,45.13,-106.81,0.0,2.9,"31 km SW of Birney, Montana"
2022-02-11T19:59:00.310Z,18.12,-66.87,52.78,3.21,"9 km NNW of Yauco, Puerto Rico"
2022-02-11T19:47:27.920Z,19.42,-155.25,39.35,2.83,"2 km SSW of Volcano, Hawaii"
2022-02-11T19:23:16.018Z,-59.57,-25.48,10.0,4.6,South Sandwich Islands region
2022-02-11T19:16:50.015Z,26.09,96.5,10.0,4.8,"34 km WSW of Sarupathar, India"
2022-02-11T19:15:18.445Z,60.23,-152.89,115.1,2.5,"70 km WNW of Ninilchik, Alaska"
2022-02-11T19:07:24.797Z,10.46,-86.21,10.0,4.4,"61 km W of Sardinal, Costa Rica"
2022-02-11T18:19:30.383Z,23.96,122.34,24.35,4.5,"74 km E of Hualien City, Taiwan"
2022-02-11T17:53:48.560Z,23.93,122.35,17.65,4.0,"76 km E of Hualien City, Taiwan"
2022-02-11T17:47:45.381Z,23.97,122.32,21.91,4.5,"73 km E of Hualien City, Taiwan"
2022-02-11T17:01:09.856Z,23.95,122.34,23.67,4.3,"74 km E of Hualien City, Taiwan"
2022-02-11T16:47:39.481Z,24.03,122.26,10.0,4.7,"67 km E of Hualien City, Taiwan"
2022-02-11T16:43:10.201Z,23.98,122.28,10.0,5.3,"69 km E of Hualien City, Taiwan"
2022-02-11T16:43:01.344Z,23.89,122.32,10.0,4.4,"73 km E of Hualien City, Taiwan"
2022-02-11T16:42:00.406Z,31.68,-104.41,7.39,3.2,"55 km S of Whites City, New Mexico"
2022-02-11T16:18:08.129Z,36.96,27.64,10.0,4.1,"19 km SSE of Güvercinlik, Turkey"
2022-02-11T16:10:20.490Z,17.97,-66.95,7.0,3.1,"4 km WSW of Fuig, Puerto Rico"
2022-02-11T14:29:58.710Z,18.68,-64.7,86.0,3.61,"39 km NNE of Cruz Bay, U.S. Virgin Islands"
2022-02-11T14:25:19.513Z,5.9,124.52,81.46,4.9,"14 km SSW of Nalus, Philippines"
2022-02-11T14:21:13.660Z,35.92,-117.69,2.79,2.93,"20km E of Little Lake, CA"
2022-02-11T14:09:35.896Z,-11.33,163.56,10.0,4.6,"203 km ESE of Kirakira, Solomon Islands"
2022-02-11T13:43:20.813Z,31.67,-104.39,6.98,3.0,"56 km S of Whites City, New Mexico"
2022-02-11T13:42:29.653Z,-3.56,144.18,10.0,4.7,"near the north coast of New Guinea, Papua New Guinea"
2022-02-11T13:15:18.375Z,-3.51,144.1,10.0,5.2,"52 km E of Wewak, Papua New Guinea"
2022-02-11T12:51:28.636Z,23.99,122.34,28.59,4.9,"75 km E of Hualien City, Taiwan"
2022-02-11T12:30:26.953Z,-32.88,-72.45,16.22,4.0,"78 km WNW of Valparaíso, Chile"
2022-02-11T12:08:09.891Z,50.82,-170.18,10.0,3.4,"253 km SSW of Nikolski, Alaska"
2022-02-11T11:46:23.579Z,49.49,155.06,98.31,4.8,"152 km SSW of Severo-Kuril’sk, Russia"
2022-02-11T11:43:53.074Z,-28.93,-179.37,378.1,4.3,Kermadec Islands region
2022-02-11T11:11:46.251Z,-4.42,132.89,10.0,4.5,"135 km N of Tual, Indonesia"
2022-02-11T10:35:41.439Z,-0.09,123.86,101.92,4.3,"112 km SE of Gorontalo, Indonesia"
2022-02-11T10:29:48.566Z,59.78,-151.51,51.7,2.5,"6 km ESE of Nikolaevsk, Alaska"
2022-02-11T10:14:33.987Z,-0.47,-19.92,10.0,4.7,central Mid-Atlantic Ridge
2022-02-11T09:25:43.362Z,-13.86,167.71,10.0,4.4,"17 km E of Sola, Vanuatu"
2022-02-11T08:11:31.957Z,-10.72,-75.73,98.12,4.1,"9 km ENE of Paucartambo, Peru"
2022-02-11T07:53:16.568Z,36.37,-8.87,10.0,4.1,"71 km S of Sagres, Portugal"
2022-02-11T07:14:53.332Z,-3.51,144.05,10.0,5.5,"46 km E of Wewak, Papua New Guinea"
2022-02-11T06:47:55.238Z,-0.49,-19.98,10.0,4.8,central Mid-Atlantic Ridge
2022-02-11T06:24:13.915Z,-10.52,-13.04,10.0,5.3,Ascension Island region
2022-02-11T06:19:59.748Z,-20.83,-175.44,10.0,4.5,"42 km NW of Nuku‘alofa, Tonga"
2022-02-11T05:48:19.820Z,19.37,-64.8,49.0,3.91,"114 km N of Charlotte Amalie, U.S. Virgin Islands"
2022-02-11T05:29:42.890Z,17.97,-66.95,6.84,2.7,"4 km SW of Fuig, Puerto Rico"
2022-02-11T05:19:55.212Z,55.57,-158.5,38.5,2.8,"55 km SE of Perryville, Alaska"
2022-02-11T04:48:06.182Z,-60.55,-25.41,10.0,4.8,South Sandwich Islands region
2022-02-11T03:26:43.085Z,-21.27,-68.91,115.65,4.2,"131 km N of Calama, Chile"
2022-02-11T02:32:52.146Z,11.79,144.33,10.0,4.4,"167 km SSW of Merizo Village, Guam"
2022-02-11T02:32:12.504Z,11.67,144.42,10.0,4.6,"178 km S of Merizo Village, Guam"
2022-02-11T01:59:24.028Z,40.51,-115.27,2.4,3.1,"29 km SE of Lamoille, Nevada"
2022-02-11T01:29:40.408Z,12.15,144.61,10.0,4.3,"123 km S of Merizo Village, Guam"
2022-02-11T01:26:52.000Z,36.85,-97.79,7.76,2.61,"7 km NW of Medford, Oklahoma"
2022-02-11T01:26:26.960Z,-33.02,-179.68,86.98,4.6,south of the Kermadec Islands
2022-02-11T01:25:51.612Z,11.72,144.41,10.0,4.9,"173 km S of Merizo Village, Guam"
2022-02-11T01:05:51.134Z,55.02,-157.86,13.2,4.4,"128 km SE of Perryville, Alaska"
2022-02-11T00:42:38.377Z,42.25,143.18,10.0,4.4,"67 km E of Shizunai-furukawach?, Japan"
2022-02-11T00:41:18.969Z,13.4,144.96,57.08,4.5,Guam region
2022-02-11T00:35:46.380Z,34.42,-119.13,16.29,2.64,"10km NW of Santa Paula, CA"
2022-02-11T00:25:02.020Z,34.42,-119.13,18.74,3.86,"10km NW of Santa Paula, CA"
2022-02-11T00:15:55.220Z,18.77,-67.39,9.6,2.8,"43 km NW of San Antonio, Puerto Rico"
2022-02-11T00:04:58.487Z,37.14,141.06,38.73,4.5,"18 km ENE of Iwaki, Japan"
2022-02-11T00:02:51.797Z,56.39,-148.96,10.0,3.4,"243 km SE of Chiniak, Alaska"
2022-02-10T23:56:39.250Z,-7.62,122.64,283.02,4.3,"120 km NNE of Maumere, Indonesia"
2022-02-10T23:48:07.883Z,58.46,-136.93,1.0,2.5,"45 km NW of Elfin Cove, Alaska"
2022-02-10T21:51:05.980Z,11.96,144.67,10.0,4.6,"144 km S of Merizo Village, Guam"
2022-02-10T21:46:59.131Z,11.74,144.48,10.0,4.5,"169 km S of Merizo Village, Guam"
2022-02-10T21:31:01.099Z,31.67,-104.44,6.26,2.5,"56 km S of Whites City, New Mexico"
2022-02-10T21:20:07.480Z,11.86,144.38,10.0,4.4,"159 km SSW of Merizo Village, Guam"
2022-02-10T21:13:08.447Z,-11.0,162.74,10.0,4.4,"108 km SE of Kirakira, Solomon Islands"
2022-02-10T20:57:24.784Z,56.24,-149.85,10.0,2.9,"212 km SE of Chiniak, Alaska"
2022-02-10T20:17:09.774Z,57.79,-155.22,68.8,2.5,"51 km WNW of Karluk, Alaska"
2022-02-10T20:16:28.199Z,2.67,125.61,65.36,4.2,"148 km NNE of Laikit, Laikit II (Dimembe), Indonesia"
2022-02-10T20:05:09.900Z,19.22,-155.41,34.08,3.58,"7 km E of P?hala, Hawaii"
2022-02-10T19:56:22.301Z,-25.23,179.77,501.29,4.4,south of the Fiji Islands
2022-02-10T19:01:46.609Z,-21.26,-178.88,529.92,4.4,Fiji region
2022-02-10T18:44:16.470Z,19.34,-68.1,10.0,4.18,"89 km NNE of Punta Cana, Dominican Republic"
2022-02-10T18:24:26.782Z,11.73,144.54,10.0,4.4,"170 km S of Merizo Village, Guam"
2022-02-10T17:51:50.333Z,-19.26,-177.5,550.01,4.2,Fiji region
2022-02-10T17:51:16.367Z,-15.01,-173.36,10.0,4.6,"114 km NNE of Hihifo, Tonga"
2022-02-10T17:49:44.648Z,44.35,-105.46,0.0,3.2,"7 km NNE of Gillette, Wyoming"
2022-02-10T17:45:46.945Z,31.88,-101.74,9.07,3.3,"24 km W of Garden City, Texas"
2022-02-10T17:02:13.790Z,-12.44,167.09,226.41,4.1,"166 km NNW of Sola, Vanuatu"
2022-02-10T16:16:15.796Z,-20.69,-175.46,10.0,4.9,"56 km NNW of Nuku‘alofa, Tonga"
2022-02-10T15:03:09.225Z,30.96,-103.38,3.92,2.9,"34 km E of Balmorhea, Texas"
2022-02-10T14:58:30.230Z,38.2,48.25,10.0,4.0,"6 km SW of Ardab?l, Iran"
2022-02-10T14:24:31.616Z,61.66,-151.1,65.5,2.5,"33 km WNW of Susitna, Alaska"
2022-02-10T14:18:33.206Z,36.56,144.21,10.0,4.4,"off the east coast of Honshu, Japan"
2022-02-10T14:17:55.898Z,44.68,18.51,10.0,4.1,"3 km SSE of Srebrenik, Bosnia and Herzegovina"
2022-02-10T14:05:30.115Z,1.82,127.52,63.48,4.7,"55 km W of Tobelo, Indonesia"
2022-02-10T13:26:50.794Z,19.18,-68.96,10.0,3.7,"23 km NNE of Miches, Dominican Republic"
2022-02-10T13:20:39.689Z,-6.41,129.83,156.14,4.7,Banda Sea
2022-02-10T12:38:10.266Z,36.37,22.09,10.0,4.1,"48 km SSE of Koróni, Greece"
2022-02-10T12:15:24.659Z,1.38,127.02,132.73,4.4,"77 km NNW of Ternate, Indonesia"
2022-02-10T11:53:57.287Z,53.23,-166.84,42.69,4.2,"74 km SSW of Unalaska, Alaska"
2022-02-10T11:50:46.966Z,82.94,-5.92,10.0,4.3,north of Svalbard
2022-02-10T10:57:48.111Z,56.33,-148.91,10.0,3.1,"249 km SE of Chiniak, Alaska"
2022-02-10T10:27:32.604Z,-10.33,-13.13,10.0,5.5,Ascension Island region
2022-02-10T09:47:19.425Z,-20.28,-174.45,45.55,4.9,"52 km S of Pangai, Tonga"
2022-02-10T09:38:32.995Z,23.96,122.3,24.83,4.6,"71 km E of Hualien City, Taiwan"
2022-02-10T08:45:02.377Z,39.77,73.03,10.0,4.3,"65 km SSE of Nookat, Kyrgyzstan"
2022-02-10T07:47:37.905Z,-58.73,-24.71,10.0,4.1,South Sandwich Islands region
2022-02-10T07:43:01.763Z,-29.91,-177.02,10.0,4.1,"Kermadec Islands, New Zealand"
2022-02-10T07:36:42.976Z,26.05,100.07,10.0,4.2,"53 km NNW of Dali, China"
2022-02-10T07:14:41.056Z,37.06,71.26,111.8,4.0,"44 km ENE of Jurm, Afghanistan"
2022-02-10T06:58:31.245Z,-15.06,167.68,121.24,4.0,"64 km E of Port-Olry, Vanuatu"
2022-02-10T06:35:36.226Z,11.9,144.25,10.0,4.5,"158 km SSW of Merizo Village, Guam"
2022-02-10T05:41:25.228Z,58.42,-155.91,148.4,3.4,"53 km SE of King Salmon, Alaska"
2022-02-10T05:31:38.028Z,62.89,-148.19,68.6,2.5,"68 km SE of Cantwell, Alaska"
2022-02-10T04:42:24.811Z,50.96,-179.83,8.26,3.1,"244 km WSW of Adak, Alaska"
2022-02-10T04:40:52.980Z,-34.19,179.48,10.0,5.1,south of the Kermadec Islands
2022-02-10T04:08:15.681Z,-6.05,148.44,60.99,4.2,"86 km NE of Finschhafen, Papua New Guinea"
2022-02-10T03:56:58.003Z,-59.79,-26.24,68.49,4.3,South Sandwich Islands region
2022-02-10T03:55:18.908Z,60.07,-141.35,19.6,2.8,"107 km WNW of Yakutat, Alaska"
2022-02-10T03:45:34.457Z,50.9,-179.85,22.41,4.1,"249 km WSW of Adak, Alaska"
2022-02-10T03:38:23.777Z,-23.7,179.86,527.43,4.3,south of the Fiji Islands
2022-02-10T03:36:15.183Z,-6.02,147.85,10.0,4.5,"59 km N of Finschhafen, Papua New Guinea"
2022-02-10T02:44:39.280Z,65.32,-162.96,10.0,2.5,"74 km NNE of White Mountain, Alaska"
2022-02-10T02:33:38.051Z,65.22,-163.0,10.0,2.9,"63 km NNE of White Mountain, Alaska"
2022-02-10T02:33:31.568Z,-20.43,-11.75,10.0,4.9,southern Mid-Atlantic Ridge
2022-02-10T01:55:38.854Z,23.14,126.13,10.0,4.2,"202 km SSE of Hirara, Japan"
2022-02-10T01:33:24.613Z,-31.4,-68.58,108.12,4.1,"6 km NW of Albardón, Argentina"
2022-02-10T01:25:44.620Z,19.18,-155.49,32.69,2.59,"2 km SSW of P?hala, Hawaii"
2022-02-10T01:01:49.011Z,-60.64,-24.76,10.0,4.2,South Sandwich Islands region
2022-02-10T00:54:50.711Z,-24.15,-176.18,50.81,4.4,south of the Fiji Islands
2022-02-10T00:47:46.014Z,-58.35,-23.04,10.0,5.0,South Sandwich Islands region
2022-02-10T00:35:21.542Z,57.37,-154.75,44.5,2.7,"28 km SW of Karluk, Alaska"
2022-02-10T00:09:55.406Z,58.84,-154.44,113.0,2.5,"69 km SSE of Kokhanok, Alaska"
2022-02-09T23:33:58.176Z,-57.22,-25.09,10.0,5.0,South Sandwich Islands region
2022-02-09T23:13:03.879Z,52.18,-172.78,10.0,3.0,"Andreanof Islands, Aleutian Islands, Alaska"
2022-02-09T22:41:57.174Z,3.89,126.65,40.17,4.3,"212 km SE of Sarangani, Philippines"
2022-02-09T22:10:19.059Z,36.31,142.04,33.57,4.2,"126 km ENE of Hasaki, Japan"
2022-02-09T22:09:06.597Z,36.27,142.01,33.3,4.2,"121 km ENE of Hasaki, Japan"
2022-02-09T21:40:21.377Z,-3.88,145.91,10.0,4.3,"148 km N of Madang, Papua New Guinea"
2022-02-09T21:09:58.850Z,-4.6,102.7,64.22,4.6,"87 km SW of Pagar Alam, Indonesia"
2022-02-09T20:38:48.628Z,-15.2,-173.35,10.0,4.7,"95 km NNE of Hihifo, Tonga"
2022-02-09T20:00:56.574Z,44.78,10.78,10.0,4.6,"1 km N of Correggio, Italy"
2022-02-09T19:27:57.539Z,-56.5,-26.71,107.33,4.5,South Sandwich Islands region
2022-02-09T19:16:50.610Z,-36.97,179.62,10.0,4.4,"234 km NE of Gisborne, New Zealand"
2022-02-09T18:55:12.103Z,44.82,10.76,10.0,4.2,"2 km SSW of Campagnola Emilia, Italy"
2022-02-09T18:52:16.328Z,52.19,-167.91,10.0,3.0,"Fox Islands, Aleutian Islands, Alaska"
2022-02-09T18:45:05.154Z,52.02,-167.9,10.0,3.0,"121 km SSE of Nikolski, Alaska"
2022-02-09T18:34:56.337Z,-6.62,151.07,10.0,4.6,"157 km SE of Kimbe, Papua New Guinea"
2022-02-09T18:29:01.709Z,-21.53,-177.17,295.67,4.8,"206 km W of Haveluloto, Tonga"
2022-02-09T18:02:32.967Z,29.28,142.28,3.15,4.6,"Izu Islands, Japan region"
2022-02-09T17:46:52.259Z,36.85,-97.79,7.72,2.79,"7 km NW of Medford, Oklahoma"
2022-02-09T17:27:48.660Z,19.21,-67.73,54.68,3.22,"99 km NE of Punta Cana, Dominican Republic"
2022-02-09T17:09:21.820Z,-55.53,-144.69,10.0,5.0,Pacific-Antarctic Ridge
